work_ref,is_open,days_open,p_complete_horizon,hazard,hazard_pct,rs_exposure
MP3042429-W196097,True,384.0,0.29195499720658613,0.9058483959716676,0.42789776748990876,145857.27057544325
MP3042429-W196098,True,384.0,0.29195499720658613,0.9058483959716676,0.42789776748990876,145857.27057544325
MP3042429-W196099,True,384.0,0.29195499720658613,0.9058483959716676,0.42789776748990876,145857.27057544325
MP3042429-W196100,True,384.0,0.29195499720658613,0.9058483959716676,0.42789776748990876,145857.27057544325
MP3042429-W196101,True,384.0,0.29195499720658613,0.9058483959716676,0.42789776748990876,145857.27057544325
MP3042429-W196102,True,384.0,0.29195499720658613,0.9058483959716676,0.42789776748990876,145857.27057544325
MP3042429-W196103,True,384.0,0.29195499720658613,0.9058483959716676,0.42789776748990876,145857.27057544325
MP3017220-W196104,True,389.0,0.41695003312232826,1.3948361602929853,0.7006078663937405,174914.99006330152
MP3017418-W196105,True,389.0,0.4357633957444833,1.4796387995083873,0.7250970864499837,1410591.5106387918
MP3042922-W196106,True,389.0,0.22239259310305548,0.6503419364763837,0.2147380100625562,311042.9627587778
MP3017418-W196107,False,283.0,,1.481578997132223,0.7261851242515256,0.0
MP3017418-W196108,False,283.0,,1.4820687261608352,0.726407514395577,0.0
MP3042922-W196109,True,389.0,0.25446220644546613,0.7592330717538348,0.3037705890230138,186384.44838863346
MP3042922-W196110,True,389.0,0.25446220644546613,0.7592330717538348,0.3037705890230138,186384.44838863346
MP3017418-W196111,True,389.0,0.4493738158265741,1.5427705174486157,0.7432469917548257,908533.2038861527
MP3017418-W196112,True,389.0,0.40521802440130694,1.3433276092483084,0.6807362309414038,178434.59267960791
MP3042332-W196114,False,364.0,,2.261324953208695,0.9194660723509268,0.0
MP3042332-W196115,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196116,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196117,True,388.0,0.42049340921825007,1.4134061462994476,0.7072963097583839,86925.98861726248
MP3042332-W196118,False,303.0,,1.3970939987808957,0.7015141660130468,0.0
MP3042922-W196119,True,389.0,0.21235311188866224,0.61717477971055,0.19849157308744475,78764.68881113378
MP3017418-W196120,True,389.0,0.4776356656922037,1.679003129484638,0.767291431522966,116931.2562348002
MP3017418-W196121,True,389.0,0.4776356656922037,1.679003129484638,0.767291431522966,116931.2562348002
MP3042922-W196122,True,389.0,0.19169593349259173,0.5502400313996296,0.16591022133797562,121245.60997611124
MP3017418-W196123,True,389.0,0.43688007677831164,1.484760850749782,0.7280838099975131,450495.9385773507
MP3042922-W196124,True,389.0,0.22315898398452294,0.6528914068413761,0.21873864136361026,116526.15240232156
MP3042922-W196126,True,389.0,0.22315898398452294,0.6528914068413761,0.21873864136361026,116526.15240232156
MP3017418-W196127,False,375.0,,1.623659834808291,0.7545721500583475,0.0
MP3018351-W196128,True,389.0,0.539948314325357,2.0074310863804063,0.8645907064832705,643336.2772474209
MP3019122-W196131,True,389.0,0.2905473949860665,0.8875056543973852,0.41535305033191133,1678564.8634629666
MP3018351-W196132,False,326.0,,2.812360319310581,0.9633319304421021,0.0
MP3042922-W196133,True,389.0,0.22293396527863396,0.6521426005078439,0.2173995179155587,155413.2069442732
MP3042922-W196134,True,389.0,0.22315898398452294,0.6528914068413761,0.21873864136361026,116526.15240232156
MP3042922-W196135,True,389.0,0.22315898398452294,0.6528914068413761,0.21873864136361026,116526.15240232156
MP3043498-W196136,True,381.0,0.5081871721555582,1.8653614641795204,0.8239530924186482,196725.1311377767
MP3042373-W196138,True,389.0,0.2751485554408486,0.8319869430951983,0.3753921718669294,1812128.6113978785
MP3042373-W196139,True,389.0,0.20080986658102862,0.5795582106228943,0.18311556635356685,799190.1334189714
MP3042373-W196140,True,389.0,0.2881130177133665,0.8786490677085577,0.40761961241941347,355943.4911433167
MP3042373-W196141,True,389.0,0.2881130177133665,0.8786490677085577,0.40761961241941347,355943.4911433167
MP3042373-W196142,False,262.0,,0.8786535498958599,0.40776787251544777,0.0
MP3042373-W196144,True,389.0,0.18135185818927724,0.5173625416986966,0.14945335067817037,409324.0709053614
MP3042373-W196145,True,389.0,0.18135185818927724,0.5173625416986966,0.14945335067817037,409324.0709053614
MP3042373-W196146,True,389.0,0.18135185818927724,0.5173625416986966,0.14945335067817037,409324.0709053614
MP3042373-W196148,True,389.0,0.22825186579432621,0.6698975124549815,0.22869837200849386,385874.0671028369
MP3043498-W196149,True,381.0,0.5014211474781947,1.8294463033668757,0.8175802995810456,199431.54100872212
MP3017176-W196150,True,385.0,0.24442661707903135,0.7323589544485007,0.2795348459051518,188893.34573024217
MP3017176-W196151,False,156.0,,0.8962957742693181,0.4209056300575823,0.0
MP3042922-W196152,True,389.0,0.22315898398452294,0.6528914068413761,0.21873864136361026,116526.15240232156
MP3042922-W196154,True,389.0,0.22315898398452294,0.6528914068413761,0.21873864136361026,116526.15240232156
MP3042922-W196155,True,389.0,0.22315898398452294,0.6528914068413761,0.21873864136361026,116526.15240232156
MP3042922-W196156,True,389.0,0.22347645793203608,0.6539482502103369,0.22018537294588028,77652.35420679639
MP3042439-W196158,True,389.0,0.40150922886564566,1.3272555883378403,0.6536261549939739,718188.9253612251
MP3042439-W196159,True,389.0,0.40173271257938115,1.3282212287767337,0.6560437510760814,598267.2874206188
MP3042439-W196160,True,389.0,0.5703359318187367,2.18411224847217,0.8837353892066651,429664.06818126334
MP3042439-W196161,True,389.0,0.5703359318187367,2.18411224847217,0.8837353892066651,429664.06818126334
MP3042439-W196162,False,241.0,,2.4630533589036014,0.9513467755820404,0.0
MP3042439-W196163,True,389.0,0.5456116251692739,2.039456638751716,0.8748708702389378,113597.09370768153
MP3042439-W196164,True,389.0,0.5456116251692739,2.039456638751716,0.8748708702389378,113597.09370768153
MP3042922-W196165,True,389.0,0.22315898398452294,0.6528914068413761,0.21873864136361026,116526.15240232156
MP3042922-W196166,True,389.0,0.10212142474628327,0.2785120758910884,0.03164157404396151,89787.85752537167
MP3018351-W196167,False,252.0,,3.122779305088187,0.9756470835804335,0.0
MP3042922-W196168,True,389.0,0.2549086318996885,0.7607817288596848,0.30502123467181913,111763.70521504672
MP3042373-W196169,False,377.0,,0.5114709108478663,0.14654793105427277,0.0
MP3042373-W196170,True,389.0,0.08079959879467202,0.21783195396933472,0.01791316740956134,919200.401205328
MP3042373-W196171,True,389.0,0.25975857928918045,0.7776663267934255,0.31153033114609835,740241.4207108195
MP3042373-W196172,True,389.0,0.23609326289897026,0.6963021081182239,0.24582719568419642,763906.7371010297
MP3042373-W196174,False,262.0,,0.8035434491054647,0.3358043349339047,0.0
MP3042373-W196175,False,262.0,,0.8035511286128973,0.3359669427811681,0.0
MP3018351-W196180,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3018351-W196181,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3018351-W196182,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3018351-W196183,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3018351-W196184,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3018351-W196185,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3018351-W196186,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3018351-W196187,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3018351-W196188,False,229.0,,4.236428377251496,0.9955139364490272,0.0
MP3042332-W196196,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196197,True,388.0,0.21759712316746493,0.6357096434460073,0.20730826621774148,78240.28768325351
MP3042332-W196198,True,388.0,0.20541880707986448,0.5956959631660832,0.1890794482811394,119187.17893802033
MP3042332-W196199,True,388.0,0.582670517632611,2.2639214626926925,0.9216373653702676,62599.42235510835
MP3042332-W196200,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196201,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196202,False,150.0,,1.9899180896225768,0.863251583035219,0.0
MP3042332-W196203,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196204,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196205,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196206,True,388.0,0.4240796012244591,1.4294878609955026,0.7114045491936564,115184.07975510818
MP3042332-W196207,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196208,False,95.0,,1.9899180896225768,0.863251583035219,0.0
MP3042332-W196209,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196210,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196211,True,388.0,0.4709985648234216,1.649637522009153,0.7608803780154191,52900.14351765784
MP3042332-W196212,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196213,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196214,False,95.0,,1.9954277664995579,0.8638159279168979,0.0
MP3042332-W196215,True,388.0,0.4709985648234216,1.649637522009153,0.7608803780154191,52900.14351765784
MP3042332-W196216,True,388.0,0.4700676554416531,1.6450826241255987,0.7593451686339028,105986.46891166939
MP3042332-W196217,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196218,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196219,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196220,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196221,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3042332-W196222,True,388.0,0.5355363238779189,1.9867021902955029,0.862503108679433,139339.1028366243
MP3042332-W196223,False,150.0,,1.3692661949674,0.6878455416754348,0.0
MP3042332-W196224,True,388.0,0.4709985648234216,1.649637522009153,0.7608803780154191,52900.14351765784
MP3042332-W196225,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196226,True,388.0,0.5370980496286365,1.9954277664995579,0.8638159279168979,46290.19503713635
MP3042332-W196227,True,388.0,0.4709985648234216,1.649637522009153,0.7608803780154191,52900.14351765784
MP3042332-W196228,True,388.0,0.536112525850322,1.9899180896225768,0.863251583035219,92777.4948299356
MP3019139-W196229,False,88.0,,0.9228213858356904,0.43870640674918215,0.0
MP3019139-W196230,False,88.0,,1.0070482935675482,0.48532703307634917,0.0
MP3019139-W196231,True,383.0,0.2960385468400202,0.9233741844338396,0.4389407533525912,351980.7265799899
MP3042375-W196232,True,388.0,0.12398101981495013,0.3429188584874163,0.05960534118952423,262805.69405551493
MP3017167-W196235,False,79.0,,2.2627199863642655,0.9212499760870813,0.0
MP3042922-W196237,True,388.0,0.2111580125714556,0.6144760072157519,0.1967124519350334,236652.5962285633
MP3017288-W196238,True,388.0,0.2943225422425586,0.9030953032620972,0.42497082623916743,705677.4577574414
MP3017288-W196239,True,388.0,0.29179743444560935,0.8938417665016791,0.41856216402349206,708202.5655543907
MP3042340-W196241,False,218.0,,0.8167356777030538,0.3591289958487173,0.0
MP3042340-W196242,True,386.0,0.3134593163982109,0.9801420299519704,0.4641138828840893,411924.41016107344
MP3042340-W196243,True,386.0,0.2658961122331208,0.8055696726122238,0.3385925812560978,1541618.1643104462
MP3042340-W196246,True,386.0,0.10088380571173505,0.27714458137362197,0.030333537390239702,449558.0971441325
MP3042922-W196247,True,388.0,0.27310314108977884,0.8263436649046819,0.370200677213858,218069.05767306636
MP3042922-W196248,True,388.0,0.22254432415366476,0.6521426005078439,0.2173995179155587,155491.13516926704
MP3042380-W196250,True,388.0,0.4356177678431479,1.4819168436273034,0.7263453408069175,959449.7946666486
MP3042380-W196251,True,388.0,0.43504628483518015,1.4792949194085159,0.724791001090429,1497127.3451867725
MP3042345-W196252,True,366.0,0.228993295580045,0.7289669269366756,0.27462313240104835,771006.704419955
MP3017167-W196255,False,179.0,,2.5594413264314984,0.9599841218219731,0.0
MP3017167-W196256,False,179.0,,2.5594413264314984,0.9599841218219731,0.0
MP3017167-W196257,False,208.0,,2.907113954691626,0.9731410096990798,0.0
MP3017167-W196258,False,179.0,,4.335138880544738,0.9997250014347752,0.0
MP3017167-W196259,False,179.0,,2.907113954691626,0.9731410096990798,0.0
MP3019533-W196261,False,203.0,,0.8325383719340675,0.3757628221070151,0.0
MP3017288-W196262,False,277.0,,0.9030982548860375,0.42511908633520173,0.0
MP3017288-W196263,False,277.0,,1.0900804836836642,0.5510971247106536,0.0
MP3019002-W196264,True,388.0,0.42291902147042293,1.4242724896197372,0.7097115145486197,288540.4892647885
MP3019533-W196265,True,388.0,0.31360093844227965,0.9748541561663793,0.4576358732041398,1029598.5923365805
MP3019002-W196266,True,388.0,0.23742190227721782,0.7021985188503022,0.2540149790522832,114386.71465841733
MP3042307-W196267,False,317.0,,4.251924103299227,0.9993997857402483,0.0
MP3042307-W196268,False,317.0,,4.251924103299227,0.9993997857402483,0.0
MP3045227-W196271,True,388.0,0.29310504392751846,0.8986295195637383,0.42284257647351403,106034.24341087224
MP3017288-W196272,False,278.0,,1.161948677668979,0.5892908384825818,0.0
MP3045227-W196273,True,388.0,0.2607313711722451,0.782621759669274,0.31601400340519964,110890.29432416323
MP3042312-W196274,True,381.0,0.3740791106848448,1.231552895510212,0.6166639565358789,187776.26679454657
MP3045227-W196276,True,388.0,0.2705587622541854,0.8172913441489338,0.3606044229334456,364719.88943166955
MP3042452-W196277,True,388.0,0.3240295413154908,1.0145166138637989,0.48795267155127886,168992.61467112732
MP3019533-W196279,True,388.0,0.31388244029569967,0.9759168387930016,0.4585373902397031,1029176.3395564505
MP3045569-W196280,False,68.0,,1.3833810720056736,0.6947228970979282,0.0
MP3045569-W196282,False,153.0,,1.8033561902250892,0.8104135978420982,0.0
MP3045569-W196283,False,279.0,,1.801548420851377,0.8083116522870315,0.0
MP3045569-W196284,False,270.0,,1.801548420851377,0.8083116522870315,0.0
MP3045569-W196285,False,221.0,,1.8033837488505828,0.8104542498039141,0.0
MP3045569-W196286,False,221.0,,1.8033837488505828,0.8104542498039141,0.0
MP3045569-W196287,False,166.0,,1.8033547308039852,0.810334685210338,0.0
MP3019244-W196288,True,388.0,0.5834099076614514,2.268515446535599,0.9240334398255313,19776384.859820012
MP3042312-W196289,True,381.0,0.6667615519179759,2.888493875123721,0.969752549117135,131962.42544048154
MP3042312-W196291,True,381.0,0.546389318397775,2.0779022901211452,0.879964321925277,181444.27264088998
MP3045227-W196292,True,388.0,0.2705587604182701,0.8172913376285635,0.35993964379316284,364720.61979086493
MP3042312-W196293,True,381.0,0.546389318397775,2.0779022901211452,0.879964321925277,181444.27264088998
MP3042481-W196295,True,388.0,0.26011447010343924,0.7804608230094437,0.31307988827884375,221965.65896896823
MP3019099-W196296,True,388.0,0.3470552289846073,1.1043005674073596,0.5633596694278117,391766.8626092356
MP3019099-W196297,True,388.0,0.347825402324607,1.1073581501959233,0.567329213934536,195652.3793026179
MP3042307-W196298,False,317.0,,4.251924103299227,0.9993997857402483,0.0
MP3019099-W196299,True,388.0,0.29337108300642556,0.8996046938053981,0.42347866011133856,211988.67509807233
MP3042307-W196300,True,387.0,0.8056183357770442,4.251924103299227,0.9993997857402483,77752.66568918231
MP3019099-W196301,True,388.0,0.347825402324607,1.1073581501959233,0.567329213934536,195652.3793026179
MP3019099-W196302,True,388.0,0.347825402324607,1.1073581501959233,0.567329213934536,195652.3793026179
MP3019099-W196303,True,388.0,0.347825402324607,1.1073581501959233,0.567329213934536,195652.3793026179
MP3042794-W196304,True,388.0,0.26229631326047,0.7881116795530734,0.32031832877393684,368851.84336976503
MP3019099-W196305,True,388.0,0.2926932362475043,0.8971207496290683,0.4219195378111071,424384.0582514974
MP3020006-W196306,True,388.0,0.4124540976244623,1.3777137859592175,0.691006829529585,2348674.204078948
MP3019099-W196307,True,388.0,0.2738268425179131,0.8289242183170153,0.37104241195263327,217851.94724462606
MP3019099-W196308,True,388.0,0.29337108300642556,0.8996046938053981,0.42347866011133856,211988.67509807233
MP3042794-W196309,True,388.0,0.3195167746770027,0.9972789091318229,0.4788370669370421,680483.2253229973
MP3019099-W196310,True,388.0,0.347825402324607,1.1073581501959233,0.567329213934536,195652.3793026179
MP3019099-W196312,True,388.0,0.3470552289846073,1.1043005674073596,0.5633596694278117,391766.8626092356
MP3019099-W196313,True,388.0,0.2928714146064848,0.8977734468804675,0.42226388384060604,353564.2926967576
MP3019099-W196314,True,388.0,0.3470552289846073,1.1043005674073596,0.5633596694278117,391766.8626092356
MP3042340-W196315,False,238.0,,1.0558031496796776,0.5215216268436861,0.0
MP3042340-W196316,True,386.0,0.3357090486956167,1.0660019159858134,0.526375949342873,16109.7198600826
MP3042340-W196317,True,386.0,0.33282337615434454,1.0547053981181618,0.521057716220611,233809.37912021458
MP3042340-W196320,True,386.0,0.33382189877007207,1.0586087683338774,0.5226264036883286,92475.51312223244
MP3042340-W196321,False,373.0,,1.0550944254030616,0.5211342375604997,0.0
MP3042340-W196322,True,386.0,0.1607997759243026,0.45687157057285116,0.10450901995293937,4196.001120378487
MP3042340-W196323,False,276.0,,1.0646871447092319,0.5257398657050485,0.0
MP3042340-W196324,False,189.0,,1.0580737044268242,0.5223968396686626,0.0
MP3042340-W196325,True,386.0,0.3333282704017426,1.0566783725063191,0.5217272779446368,146238.44391775536
MP3042340-W196326,False,225.0,,1.0559783739054538,0.5215742352648595,0.0
MP3042340-W196327,False,221.0,,1.060296077315084,0.5234681384271038,0.0
MP3042340-W196328,True,386.0,0.3328597468222926,1.0548474738033449,0.5210864117230692,226033.78917913904
MP3042340-W196329,True,386.0,0.33307214357766046,1.055677319488915,0.5214690184225126,185531.99345027423
MP3042340-W196330,True,386.0,0.3337250008965804,1.0582297242028347,0.5224972739272664,101176.52371385068
MP3042340-W196331,False,308.0,,1.0580288907165736,0.5223920570849195,0.0
MP3042340-W196332,True,386.0,0.16039346594228632,0.45561007929243713,0.10299533219826679,8396.065340577137
MP3042340-W196333,False,189.0,,1.057598135826945,0.5222198840701701,0.0
MP3042340-W196334,False,225.0,,1.0640740766234102,0.5255342146040978,0.0
MP3042340-W196335,True,386.0,0.3340583943571316,1.0595341209435343,0.522798576703078,74258.48250363061
MP3042340-W196336,False,274.0,,1.0577634013212727,0.5222724924913436,0.0
MP3042340-W196338,False,239.0,,1.0556126235112284,0.5214546706712835,0.0
MP3042340-W196339,False,239.0,,1.0625257324611126,0.5243385686683374,0.0
MP3019099-W196341,True,388.0,0.2926932362475043,0.8971207496290683,0.4219195378111071,424384.0582514974
MP3019236-W196342,True,388.0,0.21203081451900052,0.6173439863724617,0.19856809442733342,299077.64419524075
MP3042794-W196344,False,294.0,,1.23132009505782,0.6165252616073308,0.0
MP3019236-W196345,True,387.0,0.15080736175163212,0.4243514576247281,0.08629933235130947,269161.79700447916
MP3019236-W196347,True,387.0,0.21152582754919358,0.6169327376599788,0.1982763568190079,353681.917165396
MP3018405-W196348,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196349,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196350,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196351,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196352,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196353,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196354,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196355,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196356,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196357,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018939-W196360,False,145.0,,1.2658967358809876,0.6237445717674517,0.0
MP3018939-W196361,True,387.0,0.38497951518251816,1.2618713160993753,0.6223719702331988,430514.3393722373
MP3018939-W196362,False,281.0,,1.265194168934523,0.6236441375088477,0.0
MP3018939-W196363,False,281.0,,1.2640595048480483,0.6232519656419184,0.0
MP3018405-W196364,False,220.0,,1.544696771113722,0.744052857115528,0.0
MP3018405-W196365,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196366,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196367,False,220.0,,1.544696771113722,0.744052857115528,0.0
MP3018405-W196368,False,220.0,,1.544696771113722,0.744052857115528,0.0
MP3018405-W196369,False,220.0,,1.544696771113722,0.744052857115528,0.0
MP3018405-W196370,False,220.0,,1.544696771113722,0.744052857115528,0.0
MP3018405-W196371,False,220.0,,1.544696771113722,0.744052857115528,0.0
MP3018405-W196372,False,220.0,,1.6763833641666268,0.7663612189849445,0.0
MP3018405-W196373,False,220.0,,1.4424589582100324,0.7138341017351214,0.0
MP3018939-W196374,False,351.0,,1.263811746457142,0.6231754443020298,0.0
MP3018939-W196375,False,145.0,,1.2629506624641005,0.6227163162626977,0.0
MP3018939-W196376,False,281.0,,1.2631202145813203,0.6227306640139268,0.0
MP3018939-W196377,True,387.0,0.3846601834453647,1.2605238138718895,0.6222093623859354,563035.9321474914
MP3018939-W196378,True,387.0,0.3848504784166864,1.2613267281271643,0.6222954488933101,479816.6268349846
MP3018939-W196380,False,191.0,,1.2645671819225954,0.6233810954029805,0.0
MP3018939-W196382,False,191.0,,1.2662614438905262,0.6241128307156658,0.0
MP3042504-W196383,True,388.0,0.32085484526365593,1.0023780718575979,0.48224704914583055,610551.4941079733
MP3018939-W196384,True,387.0,0.38553349044065655,1.2642106174259453,0.6232997914793488,270365.26420611114
MP3019181-W196385,True,2372.0,0.0,0.3513189301732397,0.06593748206531096,49000.0
MP3042504-W196386,False,325.0,,1.1258889433062294,0.57982132267136,0.0
MP3018939-W196389,False,351.0,,1.267087335374136,0.6243232644003597,0.0
MP3043498-W196390,True,381.0,0.5190689741267707,1.92417332285213,0.8571633539303273,96186.20517464586
MP3018939-W196391,False,191.0,,1.262520400266296,0.6226828381764965,0.0
MP3017288-W196392,True,384.0,0.23862138942467948,0.7153025072040767,0.2677242553517112,1903446.5264383012
MP3043498-W196393,True,381.0,0.6443913941474879,2.7177113435369002,0.962509326038299,35560.86058525121
MP3043498-W196394,False,207.0,,1.8108542438125927,0.8145170546936277,0.0
MP3043498-W196395,False,184.0,,1.9237577194467115,0.8568477034032866,0.0
MP3043498-W196396,True,381.0,0.5118992363660207,1.8852761858371525,0.8358043349339047,146430.22909019378
MP3017288-W196397,True,384.0,0.33992986296978744,1.0899357864385415,0.5508795171503453,660070.1370302126
MP3043035-W196398,True,381.0,0.279883352476864,0.8630600230145187,0.40222964054100585,158051.20179837788
MP3043035-W196399,True,381.0,0.279883352476864,0.8630600230145187,0.40222964054100585,158051.20179837788
MP3043035-W196400,True,381.0,0.2536929150209789,0.7691582223289763,0.30862491152220073,163799.47901119554
MP3043035-W196401,True,381.0,0.279883352476864,0.8630600230145187,0.40222964054100585,158051.20179837788
MP3043498-W196402,True,381.0,0.4637934749542708,1.6381999941213023,0.7561790981960094,107241.30500914584
MP3017288-W196403,True,384.0,0.33992986296978744,1.0899357864385415,0.5508795171503453,660070.1370302126
MP3042344-W196404,True,388.0,0.21042352115661456,0.612064966578331,0.19618636772329884,1658110.6055711093
MP3042922-W196405,True,388.0,0.16306152592679446,0.4611491879160635,0.10549423220400589,418469.23703660275
MP3043498-W196406,True,381.0,0.4009035229966388,1.3466864366604605,0.6836416505653014,179728.94310100836
MP3043498-W196408,True,381.0,0.5118992363660207,1.8852761858371525,0.8358043349339047,146430.22909019378
MP3043498-W196409,True,381.0,0.49824986183856645,1.8127800329014476,0.8149761827329597,150525.04144843007
MP3019262-W196410,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196411,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196412,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196413,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196414,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196415,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196416,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196417,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196418,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196419,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3043498-W196420,True,381.0,0.5926020233881583,2.3603355840220277,0.9467865819830505,81479.59532236835
MP3017209-W196422,False,96.0,,3.772653211212572,0.984035735465728,0.0
MP3017209-W196423,False,96.0,,3.7726401593757357,0.9840261702982419,0.0
MP3017209-W196424,False,61.0,,3.7705130923663717,0.9832561743156123,0.0
MP3017209-W196425,False,61.0,,3.7705104404904053,0.9832418265643832,0.0
MP3017209-W196426,False,96.0,,3.771503734484961,0.9837105197712012,0.0
MP3043498-W196428,True,381.0,0.5220791127188331,1.9406770047492552,0.860252903028332,143376.26618435007
MP3042922-W196429,True,388.0,0.22254432415366476,0.6521426005078439,0.2173995179155587,155491.13516926704
MP3042504-W196430,False,322.0,,1.8643992371628801,0.8232978784458516,0.0
MP3019262-W196431,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196432,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196433,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196434,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3019262-W196435,False,139.0,,2.316832342161656,0.9320538327626117,0.0
MP3042922-W196437,True,388.0,0.17695150931016201,0.5045049787979314,0.14523750310867944,123457.2736034757
MP3042504-W196438,False,322.0,,1.864220775259057,0.8232213571059629,0.0
MP3042922-W196439,True,388.0,0.22254432415366476,0.6521426005078439,0.2173995179155587,155491.13516926704
MP3042922-W196440,True,388.0,0.22254432415366476,0.6521426005078439,0.2173995179155587,155491.13516926704
MP3042504-W196441,True,288.0,0.3058555333856301,1.305792210061775,0.6344910374380656,2077574.388576809
MP3042922-W196442,True,388.0,0.09608258173696016,0.26170111824579556,0.028097679490367875,271175.22547891195
MP3042504-W196443,False,322.0,,1.8646600575113599,0.8234509211256289,0.0
MP3042922-W196444,True,388.0,0.16336535292257226,0.46208982392533726,0.10584575210911944,250990.39412322833
MP3017209-W196445,False,61.0,,3.7705140983731713,0.9832609568993553,0.0
MP3017209-W196446,False,61.0,,3.7720469316149003,0.9838253017810342,0.0
MP3017209-W196447,False,80.0,,3.772729770622365,0.984045300633214,0.0
MP3017209-W196448,False,80.0,,3.7705647909331663,0.9833709563254452,0.0
MP3017209-W196449,False,80.0,,3.7705189769399476,0.983282478526199,0.0
MP3050536-W196450,False,246.0,,1.170700130962754,0.592423430834274,0.0
MP3050536-W196451,True,362.0,0.22510752693934344,0.7332669679019542,0.28100788169800855,2324677.4191819695
MP3017209-W196452,False,180.0,,3.7764583174908584,0.9868526772903794,0.0
MP3017209-W196453,False,180.0,,3.770386399422572,0.982763568190079,0.0
MP3017209-W196454,False,180.0,,3.7703984952287923,0.9828257417787385,0.0
MP3017209-W196455,False,180.0,,3.770386399422572,0.982763568190079,0.0
MP3017209-W196456,False,180.0,,3.770387407033474,0.9827731333575651,0.0
MP3018975-W196457,False,256.0,,3.729810103687785,0.9821418323034836,0.0
MP3017209-W196459,False,180.0,,3.7703894224586234,0.9827803072331797,0.0
